# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-01-31 19:53:42 EST       (nadww01)
#
# US Geological Survey groundwater levels
#
# Data for the following 1 site(s) are contained in this file
#    USGS 363033101440701 01N-12E-35 BDD 1        Texhoma GW Well 
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
# lev_dt_acy_cd Water-level date-time accuracy
# lev_acy_cd    Water-level accuracy
# lev_src_cd    Source of measurement
# lev_meth_cd   Method of measurement
# lev_age_cd    Water-level approval status
#
# Referenced agency codes (lev_agency_cd) included in this output:
#
#     ""         Not determined
#     USGS       U.S. Geological Survey
#
# Referenced site type codes (site_tp_cd) included in this output:
#
#     GW         Well
#
# Referenced water-level site status codes (lev_status_cd) included in this output:
#
#     ""         The reported water-level measurement represents a static level
#     P          Site was being pumped.
#     Z          Other conditions existed that would affect the measured water level (explain in remarks).
#
# Referenced water-level date-time accuracy codes (lev_dt_acy_cd) included in this output:
#
#     D          Date is accurate to the Day
#     m          Date is accurate to the Minute
#
# Referenced water-level accuracy codes (lev_acy_cd) included in this output:
#
#     ""         Not determined
#     2          Water level accuracy to nearest hundredth of a foot
#
# Referenced source of measurement codes (lev_src_cd) included in this output:
#
#     S          Measured by personnel of reporting agency.
#     U          Source is unknown.
#
# Referenced method of measurement codes (lev_meth_cd) included in this output:
#
#     B          Analog or graphic recorder.
#     S          Steel-tape measurement.
#     U           Unknown method.
#
# Referenced water-level approval-status codes (lev_age_cd) included in this output:
#
#     A          Approved for publication -- Processing and review completed.
#     P          Provisional data subject to revision.
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd	lev_dt_acy_cd	lev_acy_cd	lev_src_cd	lev_meth_cd	lev_age_cd
USGS	363033101440701	GW	1976-11-05			198.54					D	2	U	B	A
USGS	363033101440701	GW	1976-11-10			198.50					D	2	U	B	A
USGS	363033101440701	GW	1976-11-15			198.60					D	2	U	B	A
USGS	363033101440701	GW	1976-11-19	12:30	CST	198.60					m	2	U	S	A
USGS	363033101440701	GW	1976-11-20			198.81					D	2	U	B	A
USGS	363033101440701	GW	1976-11-25			198.72					D	2	U	B	A
USGS	363033101440701	GW	1976-11-30			198.93					D	2	U	B	A
USGS	363033101440701	GW	1976-12-05			198.70					D	2	U	B	A
USGS	363033101440701	GW	1976-12-10			198.88					D	2	U	B	A
USGS	363033101440701	GW	1976-12-15			198.79					D	2	U	B	A
USGS	363033101440701	GW	1976-12-20			198.99					D	2	U	B	A
USGS	363033101440701	GW	1976-12-22	12:00	CST	198.72					m	2	U	S	A
USGS	363033101440701	GW	1976-12-25			198.82					D	2	U	B	A
USGS	363033101440701	GW	1976-12-31			198.82					D	2	U	B	A
USGS	363033101440701	GW	1977-01-05			198.91					D	2	U	B	A
USGS	363033101440701	GW	1977-01-10			198.79					D	2	U	B	A
USGS	363033101440701	GW	1977-01-11	13:20	CST	198.81				USGS	m	2	U	S	A
USGS	363033101440701	GW	1977-01-15			198.87					D	2	U	B	A
USGS	363033101440701	GW	1977-01-20			198.76					D	2	U	B	A
USGS	363033101440701	GW	1977-01-25			198.67					D	2	U	B	A
USGS	363033101440701	GW	1977-01-31			198.76					D	2	U	B	A
USGS	363033101440701	GW	1977-02-05			198.78					D	2	U	B	A
USGS	363033101440701	GW	1977-02-10			198.62					D	2	U	B	A
USGS	363033101440701	GW	1977-02-18	12:35	CST	198.88					m	2	U	S	A
USGS	363033101440701	GW	1977-02-20			199.00					D	2	U	B	A
USGS	363033101440701	GW	1977-02-25			198.85					D	2	U	B	A
USGS	363033101440701	GW	1977-02-28			199.03					D	2	U	B	A
USGS	363033101440701	GW	1977-03-05			199.21					D	2	U	B	A
USGS	363033101440701	GW	1977-03-10			199.02					D	2	U	B	A
USGS	363033101440701	GW	1977-03-15	12:30	CST	199.52				USGS	m	2	U	S	A
USGS	363033101440701	GW	1977-03-20			199.40					D	2	U	B	A
USGS	363033101440701	GW	1977-03-25			199.42					D	2	U	B	A
USGS	363033101440701	GW	1977-03-31			199.85					D	2	U	B	A
USGS	363033101440701	GW	1977-04-05			199.69					D	2	U	B	A
USGS	363033101440701	GW	1977-04-10			199.62					D	2	U	B	A
USGS	363033101440701	GW	1977-04-12	15:00	CST	199.64					m	2	U	S	A
USGS	363033101440701	GW	1977-04-15			199.50					D	2	U	B	A
USGS	363033101440701	GW	1977-04-20			199.30					D	2	U	B	A
USGS	363033101440701	GW	1977-04-25			199.25					D	2	U	B	A
USGS	363033101440701	GW	1977-04-30			199.23					D	2	U	B	A
USGS	363033101440701	GW	1977-05-05			199.24					D	2	U	B	A
USGS	363033101440701	GW	1977-05-10			199.52					D	2	U	B	A
USGS	363033101440701	GW	1977-05-11	14:30	CDT	199.55					m	2	U	S	A
USGS	363033101440701	GW	1977-05-15			199.45					D	2	U	B	A
USGS	363033101440701	GW	1977-05-20			199.70					D	2	U	B	A
USGS	363033101440701	GW	1977-05-25			199.71					D	2	U	B	A
USGS	363033101440701	GW	1977-05-31			199.52					D	2	U	B	A
USGS	363033101440701	GW	1977-06-05			199.29					D	2	U	B	A
USGS	363033101440701	GW	1977-06-10			199.46					D	2	U	B	A
USGS	363033101440701	GW	1977-06-14	15:00	CDT	199.42					m	2	U	S	A
USGS	363033101440701	GW	1977-07-12	20:40	CDT	199.96					m	2	U	S	A
USGS	363033101440701	GW	1977-07-15			200.10					D	2	U	B	A
USGS	363033101440701	GW	1977-07-20			200.04					D	2	U	B	A
USGS	363033101440701	GW	1977-07-25			200.14					D	2	U	B	A
USGS	363033101440701	GW	1977-07-31			200.11					D	2	U	B	A
USGS	363033101440701	GW	1977-08-02	14:00	CDT	200.13					m	2	U	S	A
USGS	363033101440701	GW	1977-08-05			200.04					D	2	U	B	A
USGS	363033101440701	GW	1977-08-10			200.03					D	2	U	B	A
USGS	363033101440701	GW	1977-08-31	12:30	CDT	199.49					m	2	U	S	A
USGS	363033101440701	GW	1977-09-19	11:50	CDT	199.67					m	2	U	S	A
USGS	363033101440701	GW	1977-09-19	12:30	CDT	199.67					m	2	U	S	A
USGS	363033101440701	GW	1977-09-20			199.59					D	2	U	B	A
USGS	363033101440701	GW	1977-09-25			199.79					D	2	U	B	A
USGS	363033101440701	GW	1977-09-30			199.94					D	2	U	B	A
USGS	363033101440701	GW	1977-10-05			200.01					D	2	U	B	A
USGS	363033101440701	GW	1977-10-10			199.96					D	2	U	B	A
USGS	363033101440701	GW	1977-10-13	13:00	CDT	199.79					m	2	U	S	A
USGS	363033101440701	GW	1977-10-15			199.96					D	2	U	B	A
USGS	363033101440701	GW	1977-10-20			199.65					D	2	U	B	A
USGS	363033101440701	GW	1977-10-25			200.01					D	2	U	B	A
USGS	363033101440701	GW	1977-10-31			200.16					D	2	U	B	A
USGS	363033101440701	GW	1977-11-16	12:30	CST	199.82					m	2	U	S	A
USGS	363033101440701	GW	1977-11-16	16:30	CST	199.82					m	2	U	S	A
USGS	363033101440701	GW	1977-12-13	13:55	CST	199.74					m	2	U	S	A
USGS	363033101440701	GW	1977-12-15			199.67					D	2	U	B	A
USGS	363033101440701	GW	1977-12-21	08:00	CST	199.99					m	2	U	S	A
USGS	363033101440701	GW	1977-12-25			199.84					D	2	U	B	A
USGS	363033101440701	GW	1977-12-31			199.81					D	2	U	B	A
USGS	363033101440701	GW	1978-01-05			199.63					D	2	U	B	A
USGS	363033101440701	GW	1978-01-10			199.80					D	2	U	B	A
USGS	363033101440701	GW	1978-01-16	14:20	CST	199.74				USGS	m	2	U	S	A
USGS	363033101440701	GW	1978-01-27	09:00	CST	199.81					m	2	U	S	A
USGS	363033101440701	GW	1978-02-02	15:02	CST	199.69					m	2	U	S	A
USGS	363033101440701	GW	1978-02-02	15:06	CST	199.69					m	2	U	S	A
USGS	363033101440701	GW	1978-02-05			199.91					D	2	U	B	A
USGS	363033101440701	GW	1978-02-10			199.69					D	2	U	B	A
USGS	363033101440701	GW	1978-02-15			199.77					D	2	U	B	A
USGS	363033101440701	GW	1978-02-20			199.79					D	2	U	B	A
USGS	363033101440701	GW	1978-02-22	15:00	CST	199.74					m	2	U	S	A
USGS	363033101440701	GW	1978-02-25			199.74					D	2	U	B	A
USGS	363033101440701	GW	1978-02-28			199.69					D	2	U	B	A
USGS	363033101440701	GW	1978-03-05			199.61					D	2	U	B	A
USGS	363033101440701	GW	1978-03-10			199.57					D	2	U	B	A
USGS	363033101440701	GW	1978-03-22	14:40	CST	199.49					m	2	U	S	A
USGS	363033101440701	GW	1978-03-25			199.71					D	2	U	B	A
USGS	363033101440701	GW	1978-03-31			199.68					D	2	U	B	A
USGS	363033101440701	GW	1978-04-05			200.05					D	2	U	B	A
USGS	363033101440701	GW	1978-04-10			200.32					D	2	U	B	A
USGS	363033101440701	GW	1978-04-15			200.32					D	2	U	B	A
USGS	363033101440701	GW	1978-04-19	15:30	CST	200.49					m	2	U	S	A
USGS	363033101440701	GW	1978-04-20			200.48					D	2	U	B	A
USGS	363033101440701	GW	1978-04-25			200.62					D	2	U	B	A
USGS	363033101440701	GW	1978-04-30			200.27					D	2	U	B	A
USGS	363033101440701	GW	1978-05-05			200.11					D	2	U	B	A
USGS	363033101440701	GW	1978-05-10			200.27					D	2	U	B	A
USGS	363033101440701	GW	1978-05-24	13:45	CDT	200.06					m	2	U	S	A
USGS	363033101440701	GW	1978-06-20	18:35	CDT	200.06				USGS	m	2	U	S	A
USGS	363033101440701	GW	1978-06-25			200.07					D	2	U	B	A
USGS	363033101440701	GW	1978-06-30			200.45					D	2	U	B	A
USGS	363033101440701	GW	1978-07-05			200.53					D	2	U	B	A
USGS	363033101440701	GW	1978-07-10			200.59					D	2	U	B	A
USGS	363033101440701	GW	1978-07-15			200.51					D	2	U	B	A
USGS	363033101440701	GW	1978-07-19	11:00	CDT	200.47					m	2	U	S	A
USGS	363033101440701	GW	1978-07-20			200.43					D	2	U	B	A
USGS	363033101440701	GW	1978-07-25			200.46					D	2	U	B	A
USGS	363033101440701	GW	1978-08-15	12:20	CDT	201.14					m	2	U	S	A
USGS	363033101440701	GW	1978-08-20			201.25					D	2	U	B	A
USGS	363033101440701	GW	1978-08-25			200.95					D	2	U	B	A
USGS	363033101440701	GW	1978-08-31			201.17					D	2	U	B	A
USGS	363033101440701	GW	1978-09-05			201.19					D	2	U	B	A
USGS	363033101440701	GW	1978-09-10			201.17					D	2	U	B	A
USGS	363033101440701	GW	1978-09-13	07:00	CDT	201.15					m	2	U	S	A
USGS	363033101440701	GW	1978-09-15			201.28					D	2	U	B	A
USGS	363033101440701	GW	1978-09-20			201.37					D	2	U	B	A
USGS	363033101440701	GW	1978-09-25			201.04					D	2	U	B	A
USGS	363033101440701	GW	1978-09-30			201.16					D	2	U	B	A
USGS	363033101440701	GW	1978-10-03	16:00	CDT	201.22					m	2	U	S	A
USGS	363033101440701	GW	1978-10-05			201.33					D	2	U	B	A
USGS	363033101440701	GW	1978-10-10			201.11					D	2	U	B	A
USGS	363033101440701	GW	1978-10-15			201.13					D	2	U	B	A
USGS	363033101440701	GW	1978-10-20			201.01					D	2	U	B	A
USGS	363033101440701	GW	1978-10-25			200.79					D	2	U	B	A
USGS	363033101440701	GW	1978-10-31	15:00	CST	201.03				USGS	m	2	U	S	A
USGS	363033101440701	GW	1978-11-05			200.97					D	2	U	B	A
USGS	363033101440701	GW	1978-11-10			201.25					D	2	U	B	A
USGS	363033101440701	GW	1978-11-20			200.98					D	2	U	B	A
USGS	363033101440701	GW	1978-11-25			200.94					D	2	U	B	A
USGS	363033101440701	GW	1978-11-28	15:00	CST	200.80					m	2	U	S	A
USGS	363033101440701	GW	1978-11-28	15:30	CST	200.80					m	2	U	S	A
USGS	363033101440701	GW	1978-11-30			200.91					D	2	U	B	A
USGS	363033101440701	GW	1978-12-05			200.96					D	2	U	B	A
USGS	363033101440701	GW	1978-12-10			201.02					D	2	U	B	A
USGS	363033101440701	GW	1978-12-15			200.85					D	2	U	B	A
USGS	363033101440701	GW	1978-12-19	17:30	CST	200.53					m	2	U	S	A
USGS	363033101440701	GW	1978-12-31			200.96					D	2	U	B	A
USGS	363033101440701	GW	1979-01-10			200.85					D	2	U	B	A
USGS	363033101440701	GW	1979-01-15	14:22	CST	200.54				USGS	m	2	U	S	A
USGS	363033101440701	GW	1979-01-20			200.73					D	2	U	B	A
USGS	363033101440701	GW	1979-01-25			200.68					D	2	U	B	A
USGS	363033101440701	GW	1979-01-31			200.80					D	2	U	B	A
USGS	363033101440701	GW	1979-02-05			200.80					D	2	U	B	A
USGS	363033101440701	GW	1979-02-06	13:30	CST	200.59					m	2	U	S	A
USGS	363033101440701	GW	1979-02-10			200.78					D	2	U	B	A
USGS	363033101440701	GW	1979-02-15			200.99					D	2	U	B	A
USGS	363033101440701	GW	1979-02-20			200.62					D	2	U	B	A
USGS	363033101440701	GW	1979-02-25			201.00					D	2	U	B	A
USGS	363033101440701	GW	1979-02-26	07:00	CST	200.75					m	2	U	S	A
USGS	363033101440701	GW	1979-02-28			200.73					D	2	U	B	A
USGS	363033101440701	GW	1979-03-05			200.96					D	2	U	B	A
USGS	363033101440701	GW	1979-03-10			200.98					D	2	U	B	A
USGS	363033101440701	GW	1979-03-15			201.08					D	2	U	B	A
USGS	363033101440701	GW	1979-03-20			201.20					D	2	U	B	A
USGS	363033101440701	GW	1979-03-25			201.03					D	2	U	B	A
USGS	363033101440701	GW	1979-03-27	13:00	CST	201.12					m	2	U	S	A
USGS	363033101440701	GW	1979-03-31			201.39					D	2	U	B	A
USGS	363033101440701	GW	1979-04-01			201.24					D	2	U	B	A
USGS	363033101440701	GW	1979-04-10			200.83					D	2	U	B	A
USGS	363033101440701	GW	1979-04-15			201.43					D	2	U	B	A
USGS	363033101440701	GW	1979-04-20			201.73					D	2	U	B	A
USGS	363033101440701	GW	1979-04-24	07:00	CST	201.36					m	2	U	S	A
USGS	363033101440701	GW	1979-04-25			201.50					D	2	U	B	A
USGS	363033101440701	GW	1979-04-30			201.70					D	2	U	B	A
USGS	363033101440701	GW	1979-05-05			201.76					D	2	U	B	A
USGS	363033101440701	GW	1979-05-10			202.01					D	2	U	B	A
USGS	363033101440701	GW	1979-05-15			201.89					D	2	U	B	A
USGS	363033101440701	GW	1979-05-20			201.69					D	2	U	B	A
USGS	363033101440701	GW	1979-05-25			201.31					D	2	U	B	A
USGS	363033101440701	GW	1979-05-30	19:45	CDT	201.50					m	2	U	S	A
USGS	363033101440701	GW	1979-05-31			201.63					D	2	U	B	A
USGS	363033101440701	GW	1979-06-05			201.16					D	2	U	B	A
USGS	363033101440701	GW	1979-06-10			201.46					D	2	U	B	A
USGS	363033101440701	GW	1979-06-15			201.18					D	2	U	B	A
USGS	363033101440701	GW	1979-06-20			201.32					D	2	U	B	A
USGS	363033101440701	GW	1979-06-25	12:45	CDT	201.39				USGS	m	2	U	S	A
USGS	363033101440701	GW	1979-06-30			201.37					D	2	U	B	A
USGS	363033101440701	GW	1979-07-05			201.76					D	2	U	B	A
USGS	363033101440701	GW	1979-07-20			201.51					D	2	U	B	A
USGS	363033101440701	GW	1979-07-25	15:30	CDT	201.96				USGS	m	2	U	S	A
USGS	363033101440701	GW	1979-07-31			202.12					D	2	U	B	A
USGS	363033101440701	GW	1979-08-05			202.17					D	2	U	B	A
USGS	363033101440701	GW	1979-08-28	10:45	CDT	201.93					m	2	U	S	A
USGS	363033101440701	GW	1979-08-31			201.85					D	2	U	B	A
USGS	363033101440701	GW	1979-09-05			201.66					D	2	U	B	A
USGS	363033101440701	GW	1979-09-10			201.82					D	2	U	B	A
USGS	363033101440701	GW	1979-09-15			202.10					D	2	U	B	A
USGS	363033101440701	GW	1979-09-20			201.60					D	2	U	B	A
USGS	363033101440701	GW	1979-09-25			201.80					D	2	U	B	A
USGS	363033101440701	GW	1979-10-01	19:30	CDT	202.01					m	2	U	S	A
USGS	363033101440701	GW	1979-10-05			202.01					D	2	U	B	A
USGS	363033101440701	GW	1979-10-10			202.40					D	2	U	B	A
USGS	363033101440701	GW	1979-10-15			202.18					D	2	U	B	A
USGS	363033101440701	GW	1979-10-20			201.91					D	2	U	B	A
USGS	363033101440701	GW	1979-10-25			202.30					D	2	U	B	A
USGS	363033101440701	GW	1979-10-30	13:00	CST	201.85					m	2	U	S	A
USGS	363033101440701	GW	1979-12-04	10:00	CST	201.96					m	2	U	S	A
USGS	363033101440701	GW	1979-12-05			201.69					D	2	U	B	A
USGS	363033101440701	GW	1979-12-10			201.76					D	2	U	B	A
USGS	363033101440701	GW	1979-12-15			201.75					D	2	U	B	A
USGS	363033101440701	GW	1979-12-18	16:00	CST	201.66					m	2	U	S	A
USGS	363033101440701	GW	1979-12-20			201.69					D	2	U	B	A
USGS	363033101440701	GW	1979-12-25			201.89					D	2	U	B	A
USGS	363033101440701	GW	1979-12-31			201.79					D	2	U	B	A
USGS	363033101440701	GW	1980-01-05			201.76					D	2	U	B	A
USGS	363033101440701	GW	1980-01-10			201.65					D	2	U	B	A
USGS	363033101440701	GW	1980-01-15	14:00	CST	201.70					m	2	U	S	A
USGS	363033101440701	GW	1980-01-20			202.07					D	2	U	B	A
USGS	363033101440701	GW	1980-01-25			201.61					D	2	U	B	A
USGS	363033101440701	GW	1980-01-31			202.07					D	2	U	B	A
USGS	363033101440701	GW	1980-02-05			201.89					D	2	U	B	A
USGS	363033101440701	GW	1980-02-10			201.74					D	2	U	B	A
USGS	363033101440701	GW	1980-02-15			201.90					D	2	U	B	A
USGS	363033101440701	GW	1980-02-19	18:30	CST	201.60					m	2	U	S	A
USGS	363033101440701	GW	1980-02-20			201.60					D	2	U	B	A
USGS	363033101440701	GW	1980-02-25			202.16					D	2	U	B	A
USGS	363033101440701	GW	1980-02-29			202.01					D	2	U	B	A
USGS	363033101440701	GW	1980-03-05			201.91					D	2	U	B	A
USGS	363033101440701	GW	1980-03-10			201.86					D	2	U	B	A
USGS	363033101440701	GW	1980-03-15			201.93					D	2	U	B	A
USGS	363033101440701	GW	1980-03-17	18:00	CST	202.06					m	2	U	S	A
USGS	363033101440701	GW	1980-03-20			201.83					D	2	U	B	A
USGS	363033101440701	GW	1980-03-25			201.80					D	2	U	B	A
USGS	363033101440701	GW	1980-03-26	14:00	CST	201.76					m	2	U	S	A
USGS	363033101440701	GW	1980-03-31			201.76					D	2	U	B	A
USGS	363033101440701	GW	1980-04-22	13:45	CST	202.10					m	2	U	S	A
USGS	363033101440701	GW	1980-05-28	15:30	CDT	201.97					m	2	U	S	A
USGS	363033101440701	GW	1980-07-03	11:45	CDT	202.25					m	2	U	S	A
USGS	363033101440701	GW	1980-08-05	14:50	CDT	202.80					m	2	U	S	A
USGS	363033101440701	GW	1980-09-09	13:00	CDT	203.26					m	2	U	S	A
USGS	363033101440701	GW	1980-10-07	17:30	CDT	203.28					m	2	U	S	A
USGS	363033101440701	GW	1980-11-18			202.92					D	2	U	S	A
USGS	363033101440701	GW	1980-12-16	14:00	CST	202.70					m	2	U	S	A
USGS	363033101440701	GW	1981-05-27	19:30	CDT	203.64					m	2	U	S	A
USGS	363033101440701	GW	1981-10-07	16:00	CDT	204.06					m	2	U	S	A
USGS	363033101440701	GW	1981-12-15	17:00	CST	203.56					m	2	U	S	A
USGS	363033101440701	GW	1982-01-18	14:00	CST	203.44					m	2	U	S	A
USGS	363033101440701	GW	1982-04-14	15:25	CST	204.14					m	2	U	S	A
USGS	363033101440701	GW	1982-10-06	19:40	CDT	204.83					m	2	U	S	A
USGS	363033101440701	GW	1983-01-12			204.56					D	2	U	S	A
USGS	363033101440701	GW	1983-06-21			204.65					D	2	U	S	A
USGS	363033101440701	GW	1983-10-04			205.37					D	2	U	S	A
USGS	363033101440701	GW	1984-05-08			205.50					D	2	U	S	A
USGS	363033101440701	GW	1985-04-05			205.89					D	2	U	S	A
USGS	363033101440701	GW	1985-04-30	16:50	CDT	205.55					m	2	U	S	A
USGS	363033101440701	GW	1986-04-01			207.38					D	2	U	S	A
USGS	363033101440701	GW	1986-10-15			207.65					D	2	U	S	A
USGS	363033101440701	GW	1987-04-09			207.12					D	2	U	S	A
USGS	363033101440701	GW	1987-06-04			207.83					D	2	U	S	A
USGS	363033101440701	GW	1987-10-14			207.53					D	2	U	S	A
USGS	363033101440701	GW	1988-05-17			208.53					D	2	U	S	A
USGS	363033101440701	GW	1988-10-06			208.47					D	2	U	S	A
USGS	363033101440701	GW	1988-12-20			208.72					D	2	U	S	A
USGS	363033101440701	GW	1989-01-06			208.48					D	2	U	S	A
USGS	363033101440701	GW	1989-04-05			209.55					D	2	U	S	A
USGS	363033101440701	GW	1989-05-22			209.06					D	2	U	S	A
USGS	363033101440701	GW	1989-07-26			209.35					D	2	U	S	A
USGS	363033101440701	GW	1989-10-17			209.53					D	2	U	S	A
USGS	363033101440701	GW	1989-12-20	16:10	CST	209.25					m	2	U	S	A
USGS	363033101440701	GW	1990-02-12	19:45	CST	209.00					m	2	U	S	A
USGS	363033101440701	GW	1990-03-22	07:00	CST	209.30					m	2	U	S	A
USGS	363033101440701	GW	1990-07-19	11:10	CDT	210.39					m	2	U	S	A
USGS	363033101440701	GW	1990-09-25			210.03					D	2	U	S	A
USGS	363033101440701	GW	1991-01-15			209.79					D	2	U	S	A
USGS	363033101440701	GW	1991-04-18			210.59					D	2	U	S	A
USGS	363033101440701	GW	1991-06-03			210.31					D	2	U	S	A
USGS	363033101440701	GW	1991-08-01			210.95					D	2	U	S	A
USGS	363033101440701	GW	1991-09-05			210.68					D	2	U	S	A
USGS	363033101440701	GW	1991-10-01			210.62					D	2	U	S	A
USGS	363033101440701	GW	1991-12-05			210.64					D	2	U	S	A
USGS	363033101440701	GW	1992-01-15			210.94					D	2	U	S	A
USGS	363033101440701	GW	1992-03-11			210.77					D	2	U	S	A
USGS	363033101440701	GW	1992-04-28			211.41					D	2	U	S	A
USGS	363033101440701	GW	1992-06-08			211.10					D	2	U	S	A
USGS	363033101440701	GW	1992-08-05			211.85					D	2	U	S	A
USGS	363033101440701	GW	1992-10-06			212.04					D	2	U	S	A
USGS	363033101440701	GW	1992-11-18	13:20	CST	211.47					m	2	U	S	A
USGS	363033101440701	GW	1993-01-22	07:30	CST	211.61					m	2	U	S	A
USGS	363033101440701	GW	1993-03-17	14:10	CST	211.74					m	2	U	S	A
USGS	363033101440701	GW	1993-05-05	07:30	CDT	211.68					m	2	U	S	A
USGS	363033101440701	GW	1993-06-14	17:15	CDT	212.16					m	2	U	S	A
USGS	363033101440701	GW	1993-08-11	19:05	CDT	212.37					m	2	U	S	A
USGS	363033101440701	GW	1993-10-06			212.20					D	2	U	S	A
USGS	363033101440701	GW	1993-11-30			212.12					D	2	U	S	A
USGS	363033101440701	GW	1994-01-25			212.05					D	2	U	S	A
USGS	363033101440701	GW	1994-03-15			212.30					D	2	U	S	A
USGS	363033101440701	GW	1994-05-09			212.79					D	2	U	S	A
USGS	363033101440701	GW	1994-06-27			213.09					D	2	U	S	A
USGS	363033101440701	GW	1994-08-11			213.37					D	2	U	S	A
USGS	363033101440701	GW	1994-10-04			213.42					D	2	U	S	A
USGS	363033101440701	GW	1994-11-29			213.30					D	2	U	S	A
USGS	363033101440701	GW	1995-01-23			213.13					D	2	U	S	A
USGS	363033101440701	GW	1995-03-21			213.40					D	2	U	S	A
USGS	363033101440701	GW	1995-05-18			213.76					D	2	U	S	A
USGS	363033101440701	GW	1995-07-11			214.07					D	2	U	S	A
USGS	363033101440701	GW	1995-08-22			214.36					D	2	U	S	A
USGS	363033101440701	GW	1995-10-04			213.39					D	2	U	S	A
USGS	363033101440701	GW	1995-11-28	16:00	CST	214.17					m	2	U	S	A
USGS	363033101440701	GW	1996-01-17	15:30	CST	213.15					m	2	U	S	A
USGS	363033101440701	GW	1996-03-11	18:50	CST	213.84					m	2	U	S	A
USGS	363033101440701	GW	1996-05-02	18:30	CDT	214.70					m	2	U	S	A
USGS	363033101440701	GW	1996-08-14	08:20	CDT	215.00					m	2	U	S	A
USGS	363033101440701	GW	1996-10-02	08:20	CDT	214.77					m	2	U	S	A
USGS	363033101440701	GW	1996-11-26	12:43	CST	215.00					m	2	U	S	A
USGS	363033101440701	GW	1997-03-18	08:05	CST	214.82					m	2	U	S	A
USGS	363033101440701	GW	1997-06-23	19:10	CDT	215.48					m	2	U	S	A
USGS	363033101440701	GW	1997-08-21	16:00	CDT	215.87					m	2	U	S	A
USGS	363033101440701	GW	2001-12-04			218.88					D	2	U	S	A
USGS	363033101440701	GW	2002-05-09			220.00					D	2	U	S	A
USGS	363033101440701	GW	2002-11-19			220.18				USGS	D	2	S	S	A
USGS	363033101440701	GW	2004-03-09	08:00	CST	221.52				USGS	m	2	S	S	A
USGS	363033101440701	GW	2004-10-06	18:15	CDT	221.89				USGS	m	2	S	S	A
USGS	363033101440701	GW	2006-01-30	16:20	CST	223.02				USGS	m	2	S	S	A
USGS	363033101440701	GW	2010-10-19	09:00	CDT	228.54				USGS	m	2	S	S	A
USGS	363033101440701	GW	2011-01-13	10:30	CST	228.70				USGS	m	2	S	S	A
USGS	363033101440701	GW	2011-02-22	15:20	CST	228.43				USGS	m	2	S	S	A
USGS	363033101440701	GW	2011-06-02	09:00	CDT	229.45				USGS	m	2	S	S	A
USGS	363033101440701	GW	2011-08-05	09:45	CDT	229.78				USGS	m	2	S	S	A
USGS	363033101440701	GW	2011-10-04	07:50	CDT	229.82			Z	USGS	m	2	S	S	A
USGS	363033101440701	GW	2011-12-08	15:30	CST	229.77				USGS	m	2	S	S	A
USGS	363033101440701	GW	2012-02-09	15:45	CST	229.84				USGS	m	2	S	S	A
USGS	363033101440701	GW	2012-04-04	08:26	CDT	230.42				USGS	m	2	S	S	A
USGS	363033101440701	GW	2012-05-30	16:05	CDT	230.36				USGS	m	2	S	S	A
USGS	363033101440701	GW	2012-07-12	09:50	CDT	230.95				USGS	m	2	S	S	A
USGS	363033101440701	GW	2012-07-30	16:25	CDT	230.94				USGS	m	2	S	S	A
USGS	363033101440701	GW	2012-10-02	08:10	CDT	231.03				USGS	m	2	S	S	A
USGS	363033101440701	GW	2012-11-06	11:35	CST	231.27				USGS	m	2	S	S	A
USGS	363033101440701	GW	2012-12-04	17:50	CST	231.42				USGS	m	2	S	S	A
USGS	363033101440701	GW	2013-02-05	16:20	CST	231.11				USGS	m	2	S	S	A
USGS	363033101440701	GW	2013-04-03	15:52	CDT	231.58				USGS	m	2	S	S	A
USGS	363033101440701	GW	2013-06-04	16:00	CDT	232.14				USGS	m	2	S	S	A
USGS	363033101440701	GW	2013-07-30	08:30	CDT	232.44				USGS	m	2	S	S	A
USGS	363033101440701	GW	2013-10-22	15:32	CDT	232.41				USGS	m	2	S	S	A
USGS	363033101440701	GW	2013-12-17	15:40	CST	232.52				USGS	m	2	S	S	A
USGS	363033101440701	GW	2014-02-19	17:27	CST	232.08				USGS	m	2	S	S	A
