# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-01-31 12:12:32 EST       (sdww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 07232500 Beaver River near Guymon, OK
# -----------------------------------------------------------------------------------
#
# Data provided for site 07232500
#            TS   parameter     statistic     Description
#        111434       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	111434_00060_00003	111434_00060_00003_cd
USGS	07232500	1939-06-12	2.00	A
USGS	07232500	1939-06-13	2.00	A
USGS	07232500	1939-06-14	1.00	A
USGS	07232500	1939-06-15	1.00	A
USGS	07232500	1939-06-16	1.00	A
USGS	07232500	1939-06-17	0.00	A
USGS	07232500	1939-06-18	0.00	A
USGS	07232500	1939-06-19	0.00	A
USGS	07232500	1939-06-20	1.00	A
USGS	07232500	1939-06-21	1.00	A
USGS	07232500	1939-06-22	1.00	A
USGS	07232500	1939-06-23	2460	A
USGS	07232500	1939-06-24	1910	A
USGS	07232500	1939-06-25	10.0	A
USGS	07232500	1939-06-26	3.00	A
USGS	07232500	1939-06-27	3.00	A
USGS	07232500	1939-06-28	20.0	A
USGS	07232500	1939-06-29	464	A
USGS	07232500	1939-06-30	52.0	A
USGS	07232500	1939-07-01	46.0	A
USGS	07232500	1939-07-02	1200	A
USGS	07232500	1939-07-03	96.0	A
USGS	07232500	1939-07-04	52.0	A
USGS	07232500	1939-07-05	37.0	A
USGS	07232500	1939-07-06	22.0	A
USGS	07232500	1939-07-07	36.0	A
USGS	07232500	1939-07-08	32.0	A
USGS	07232500	1939-07-09	50.0	A
USGS	07232500	1939-07-10	48.0	A
USGS	07232500	1939-07-11	6.00	A
USGS	07232500	1939-07-12	5.00	A
USGS	07232500	1939-07-13	5.00	A
USGS	07232500	1939-07-14	4.00	A
USGS	07232500	1939-07-15	2.00	A
USGS	07232500	1939-07-16	1.00	A
USGS	07232500	1939-07-17	1.00	A
USGS	07232500	1939-07-18	54.0	A
USGS	07232500	1939-07-19	12.0	A
USGS	07232500	1939-07-20	6.00	A
USGS	07232500	1939-07-21	6.00	A
USGS	07232500	1939-07-22	4.00	A
USGS	07232500	1939-07-23	4.00	A
USGS	07232500	1939-07-24	3.00	A
USGS	07232500	1939-07-25	3.00	A
USGS	07232500	1939-07-26	2.00	A
USGS	07232500	1939-07-27	2.00	A
USGS	07232500	1939-07-28	7.00	A
USGS	07232500	1939-07-29	7.00	A
USGS	07232500	1939-07-30	2.00	A
USGS	07232500	1939-07-31	53.0	A
USGS	07232500	1939-08-01	24.0	A
USGS	07232500	1939-08-02	14.0	A
USGS	07232500	1939-08-03	11.0	A
USGS	07232500	1939-08-04	8.00	A
USGS	07232500	1939-08-05	6.00	A
USGS	07232500	1939-08-06	5.00	A
USGS	07232500	1939-08-07	9.00	A
USGS	07232500	1939-08-08	1.00	A
USGS	07232500	1939-08-09	1.00	A
USGS	07232500	1939-08-10	1.00	A
USGS	07232500	1939-08-11	1.00	A
USGS	07232500	1939-08-12	1.00	A
USGS	07232500	1939-08-13	1.00	A
USGS	07232500	1939-08-14	16.0	A
USGS	07232500	1939-08-15	10.0	A
USGS	07232500	1939-08-16	35.0	A
USGS	07232500	1939-08-17	14.0	A
USGS	07232500	1939-08-18	9.00	A
USGS	07232500	1939-08-19	37.0	A
USGS	07232500	1939-08-20	675	A
USGS	07232500	1939-08-21	49.0	A
USGS	07232500	1939-08-22	8.00	A
USGS	07232500	1939-08-23	4.00	A
USGS	07232500	1939-08-24	2.00	A
USGS	07232500	1939-08-25	1.00	A
USGS	07232500	1939-08-26	1.00	A
USGS	07232500	1939-08-27	1.00	A
USGS	07232500	1939-08-28	1.00	A
USGS	07232500	1939-08-29	1.00	A
USGS	07232500	1939-08-30	1.00	A
USGS	07232500	1939-08-31	1.00	A
USGS	07232500	1939-09-01	1.00	A
USGS	07232500	1939-09-02	1.00	A
USGS	07232500	1939-09-03	1.00	A
USGS	07232500	1939-09-04	1.00	A
USGS	07232500	1939-09-05	1.00	A
USGS	07232500	1939-09-06	1.00	A
USGS	07232500	1939-09-07	1.00	A
USGS	07232500	1939-09-08	1.00	A
USGS	07232500	1939-09-09	1.00	A
USGS	07232500	1939-09-10	1.00	A
USGS	07232500	1939-09-11	1.00	A
USGS	07232500	1939-09-12	0.00	A
USGS	07232500	1939-09-13	0.00	A
USGS	07232500	1939-09-14	0.00	A
USGS	07232500	1939-09-15	0.00	A
USGS	07232500	1939-09-16	0.00	A
USGS	07232500	1939-09-17	1.00	A
USGS	07232500	1939-09-18	1.00	A
USGS	07232500	1939-09-19	1.00	A
USGS	07232500	1939-09-20	1.00	A
USGS	07232500	1939-09-21	1.00	A
USGS	07232500	1939-09-22	1.00	A
USGS	07232500	1939-09-23	1.00	A
USGS	07232500	1939-09-24	1.00	A
USGS	07232500	1939-09-25	1.00	A
USGS	07232500	1939-09-26	1.00	A
USGS	07232500	1939-09-27	1.00	A
USGS	07232500	1939-09-28	1.00	A
USGS	07232500	1939-09-29	1.00	A
USGS	07232500	1939-09-30	1.00	A
USGS	07232500	1939-10-01	1.00	A
USGS	07232500	1939-10-02	1.00	A
USGS	07232500	1939-10-03	1.00	A
USGS	07232500	1939-10-04	1.00	A
USGS	07232500	1939-10-05	1.00	A
USGS	07232500	1939-10-06	1.00	A
USGS	07232500	1939-10-07	1.00	A
USGS	07232500	1939-10-08	1.00	A
USGS	07232500	1939-10-09	1.00	A
USGS	07232500	1939-10-10	1.00	A
USGS	07232500	1939-10-11	1.00	A
USGS	07232500	1939-10-12	1.00	A
USGS	07232500	1939-10-13	1.00	A
USGS	07232500	1939-10-14	1.00	A
USGS	07232500	1939-10-15	1.00	A
USGS	07232500	1939-10-16	1.00	A
USGS	07232500	1939-10-17	1.00	A
USGS	07232500	1939-10-18	1.00	A
USGS	07232500	1939-10-19	2.00	A
USGS	07232500	1939-10-20	2.00	A
USGS	07232500	1939-10-21	2.00	A
USGS	07232500	1939-10-22	3.00	A
USGS	07232500	1939-10-23	3.00	A
USGS	07232500	1939-10-24	2.00	A
USGS	07232500	1939-10-25	2.00	A
USGS	07232500	1939-10-26	2.00	A
USGS	07232500	1939-10-27	2.00	A
USGS	07232500	1939-10-28	2.00	A
USGS	07232500	1939-10-29	2.00	A
USGS	07232500	1939-10-30	2.00	A
USGS	07232500	1939-10-31	2.00	A
USGS	07232500	1939-11-01	2.00	A
USGS	07232500	1939-11-02	2.00	A
USGS	07232500	1939-11-03	2.00	A
USGS	07232500	1939-11-04	1.00	A
USGS	07232500	1939-11-05	1.00	A
USGS	07232500	1939-11-06	1.00	A
USGS	07232500	1939-11-07	1.00	A
USGS	07232500	1939-11-08	1.00	A
USGS	07232500	1939-11-09	1.00	A
USGS	07232500	1939-11-10	1.00	A
USGS	07232500	1939-11-11	1.00	A
USGS	07232500	1939-11-12	1.00	A
USGS	07232500	1939-11-13	1.00	A
USGS	07232500	1939-11-14	1.00	A
USGS	07232500	1939-11-15	1.00	A
USGS	07232500	1939-11-16	1.00	A
USGS	07232500	1939-11-17	1.00	A
USGS	07232500	1939-11-18	1.00	A
USGS	07232500	1939-11-19	1.00	A
USGS	07232500	1939-11-20	1.00	A
USGS	07232500	1939-11-21	1.00	A
USGS	07232500	1939-11-22	1.00	A
USGS	07232500	1939-11-23	1.00	A
USGS	07232500	1939-11-24	1.00	A
USGS	07232500	1939-11-25	1.00	A
USGS	07232500	1939-11-26	1.00	A
USGS	07232500	1939-11-27	1.00	A
USGS	07232500	1939-11-28	1.00	A
USGS	07232500	1939-11-29	1.00	A
USGS	07232500	1939-11-30	3.00	A
USGS	07232500	1939-12-01	2.00	A
USGS	07232500	1939-12-02	3.00	A
USGS	07232500	1939-12-03	3.00	A
USGS	07232500	1939-12-04	2.00	A
USGS	07232500	1939-12-05	3.00	A
USGS	07232500	1939-12-06	4.00	A
USGS	07232500	1939-12-07	3.00	A
USGS	07232500	1939-12-08	3.00	A
USGS	07232500	1939-12-09	4.00	A
USGS	07232500	1939-12-10	4.00	A
USGS	07232500	1939-12-11	4.00	A
USGS	07232500	1939-12-12	4.00	A
USGS	07232500	1939-12-13	4.00	A
USGS	07232500	1939-12-14	4.00	A
USGS	07232500	1939-12-15	3.00	A
USGS	07232500	1939-12-16	4.00	A
USGS	07232500	1939-12-17	7.00	A
USGS	07232500	1939-12-18	4.00	A
USGS	07232500	1939-12-19	3.00	A
USGS	07232500	1939-12-20	4.00	A
USGS	07232500	1939-12-21	3.00	A
USGS	07232500	1939-12-22	2.00	A
USGS	07232500	1939-12-23	7.00	A
USGS	07232500	1939-12-24	4.00	A
USGS	07232500	1939-12-25	4.00	A
USGS	07232500	1939-12-26	13.0	A
USGS	07232500	1939-12-27	12.0	A
USGS	07232500	1939-12-28	12.0	A
USGS	07232500	1939-12-29	11.0	A
USGS	07232500	1939-12-30	11.0	A
USGS	07232500	1939-12-31	12.0	A
USGS	07232500	1940-01-01	12.0	A
USGS	07232500	1940-01-02	11.0	A
USGS	07232500	1940-01-03	11.0	A
USGS	07232500	1940-01-04	6.00	A
USGS	07232500	1940-01-05	3.00	A
USGS	07232500	1940-01-06	3.00	A
USGS	07232500	1940-01-07	3.00	A
USGS	07232500	1940-01-08	3.00	A
USGS	07232500	1940-01-09	3.00	A
USGS	07232500	1940-01-10	3.00	A
USGS	07232500	1940-01-11	3.00	A
USGS	07232500	1940-01-12	4.00	A
USGS	07232500	1940-01-13	4.00	A
USGS	07232500	1940-01-14	7.00	A
USGS	07232500	1940-01-15	10.0	A
USGS	07232500	1940-01-16	13.0	A
USGS	07232500	1940-01-17	8.00	A
USGS	07232500	1940-01-18	6.00	A
USGS	07232500	1940-01-19	3.00	A
USGS	07232500	1940-01-20	3.00	A
USGS	07232500	1940-01-21	3.00	A
USGS	07232500	1940-01-22	3.00	A
USGS	07232500	1940-01-23	3.00	A
USGS	07232500	1940-01-24	3.00	A
USGS	07232500	1940-01-25	3.00	A
USGS	07232500	1940-01-26	3.00	A
USGS	07232500	1940-01-27	4.00	A
USGS	07232500	1940-01-28	6.00	A
USGS	07232500	1940-01-29	15.0	A
USGS	07232500	1940-01-30	30.0	A
USGS	07232500	1940-01-31	55.0	A
USGS	07232500	1940-02-01	47.0	A
USGS	07232500	1940-02-02	38.0	A
USGS	07232500	1940-02-03	36.0	A
USGS	07232500	1940-02-04	37.0	A
USGS	07232500	1940-02-05	40.0	A
USGS	07232500	1940-02-06	25.0	A
USGS	07232500	1940-02-07	23.0	A
USGS	07232500	1940-02-08	19.0	A
USGS	07232500	1940-02-09	23.0	A
USGS	07232500	1940-02-10	12.0	A
USGS	07232500	1940-02-11	12.0	A
USGS	07232500	1940-02-12	10.0	A
USGS	07232500	1940-02-13	9.00	A
USGS	07232500	1940-02-14	9.00	A
USGS	07232500	1940-02-15	8.00	A
USGS	07232500	1940-02-16	10.0	A
USGS	07232500	1940-02-17	3.00	A
USGS	07232500	1940-02-18	6.00	A
USGS	07232500	1940-02-19	7.00	A
USGS	07232500	1940-02-20	4.00	A
USGS	07232500	1940-02-21	6.00	A
USGS	07232500	1940-02-22	8.00	A
USGS	07232500	1940-02-23	8.00	A
USGS	07232500	1940-02-24	7.00	A
USGS	07232500	1940-02-25	8.00	A
USGS	07232500	1940-02-26	10.0	A
USGS	07232500	1940-02-27	8.00	A
USGS	07232500	1940-02-28	7.00	A
USGS	07232500	1940-02-29	5.00	A
USGS	07232500	1940-03-01	6.00	A
USGS	07232500	1940-03-02	14.0	A
USGS	07232500	1940-03-03	9.00	A
USGS	07232500	1940-03-04	8.00	A
USGS	07232500	1940-03-05	8.00	A
USGS	07232500	1940-03-06	7.00	A
USGS	07232500	1940-03-07	10.0	A
USGS	07232500	1940-03-08	7.00	A
USGS	07232500	1940-03-09	7.00	A
USGS	07232500	1940-03-10	7.00	A
USGS	07232500	1940-03-11	9.00	A
USGS	07232500	1940-03-12	8.00	A
USGS	07232500	1940-03-13	7.00	A
USGS	07232500	1940-03-14	10.0	A
USGS	07232500	1940-03-15	9.00	A
USGS	07232500	1940-03-16	8.00	A
USGS	07232500	1940-03-17	7.00	A
USGS	07232500	1940-03-18	7.00	A
USGS	07232500	1940-03-19	7.00	A
USGS	07232500	1940-03-20	6.00	A
USGS	07232500	1940-03-21	7.00	A
USGS	07232500	1940-03-22	6.00	A
USGS	07232500	1940-03-23	5.00	A
USGS	07232500	1940-03-24	6.00	A
USGS	07232500	1940-03-25	7.00	A
USGS	07232500	1940-03-26	7.00	A
USGS	07232500	1940-03-27	6.00	A
USGS	07232500	1940-03-28	5.00	A
USGS	07232500	1940-03-29	4.00	A
USGS	07232500	1940-03-30	4.00	A
USGS	07232500	1940-03-31	4.00	A
USGS	07232500	1940-04-01	4.00	A
USGS	07232500	1940-04-02	3.00	A
USGS	07232500	1940-04-03	2.00	A
USGS	07232500	1940-04-04	2.00	A
USGS	07232500	1940-04-05	2.00	A
USGS	07232500	1940-04-06	7.00	A
USGS	07232500	1940-04-07	9.00	A
USGS	07232500	1940-04-08	8.00	A
USGS	07232500	1940-04-09	7.00	A
USGS	07232500	1940-04-10	6.00	A
USGS	07232500	1940-04-11	11.0	A
USGS	07232500	1940-04-12	8.00	A
USGS	07232500	1940-04-13	7.00	A
USGS	07232500	1940-04-14	6.00	A
USGS	07232500	1940-04-15	5.00	A
USGS	07232500	1940-04-16	4.00	A
USGS	07232500	1940-04-17	10.0	A
USGS	07232500	1940-04-18	14.0	A
USGS	07232500	1940-04-19	7.00	A
USGS	07232500	1940-04-20	7.00	A
USGS	07232500	1940-04-21	6.00	A
USGS	07232500	1940-04-22	5.00	A
USGS	07232500	1940-04-23	4.00	A
USGS	07232500	1940-04-24	4.00	A
USGS	07232500	1940-04-25	4.00	A
USGS	07232500	1940-04-26	4.00	A
USGS	07232500	1940-04-27	5.00	A
USGS	07232500	1940-04-28	4.00	A
USGS	07232500	1940-04-29	2.00	A
USGS	07232500	1940-04-30	2.00	A
USGS	07232500	1940-05-01	2.00	A
USGS	07232500	1940-05-02	3.00	A
USGS	07232500	1940-05-03	4.00	A
USGS	07232500	1940-05-04	3.00	A
USGS	07232500	1940-05-05	2.00	A
USGS	07232500	1940-05-06	2.00	A
USGS	07232500	1940-05-07	4.00	A
USGS	07232500	1940-05-08	533	A
USGS	07232500	1940-05-09	54.0	A
USGS	07232500	1940-05-10	23.0	A
USGS	07232500	1940-05-11	13.0	A
USGS	07232500	1940-05-12	8.00	A
USGS	07232500	1940-05-13	4.00	A
USGS	07232500	1940-05-14	2.00	A
USGS	07232500	1940-05-15	2.00	A
USGS	07232500	1940-05-16	32.0	A
USGS	07232500	1940-05-17	259	A
USGS	07232500	1940-05-18	2450	A
USGS	07232500	1940-05-19	181	A
USGS	07232500	1940-05-20	30.0	A
USGS	07232500	1940-05-21	15.0	A
USGS	07232500	1940-05-22	12.0	A
USGS	07232500	1940-05-23	10.0	A
USGS	07232500	1940-05-24	7.00	A
USGS	07232500	1940-05-25	4.00	A
USGS	07232500	1940-05-26	6.00	A
USGS	07232500	1940-05-27	182	A
USGS	07232500	1940-05-28	1910	A
USGS	07232500	1940-05-29	57.0	A
USGS	07232500	1940-05-30	48.0	A
USGS	07232500	1940-05-31	27.0	A
USGS	07232500	1940-06-01	20.0	A
USGS	07232500	1940-06-02	11.0	A
USGS	07232500	1940-06-03	9.00	A
USGS	07232500	1940-06-04	7.00	A
USGS	07232500	1940-06-05	8.00	A
USGS	07232500	1940-06-06	7.00	A
USGS	07232500	1940-06-07	4.00	A
USGS	07232500	1940-06-08	4.00	A
USGS	07232500	1940-06-09	3.00	A
USGS	07232500	1940-06-10	202	A
USGS	07232500	1940-06-11	196	A
USGS	07232500	1940-06-12	25.0	A
USGS	07232500	1940-06-13	11.0	A
USGS	07232500	1940-06-14	4.00	A
USGS	07232500	1940-06-15	2.00	A
USGS	07232500	1940-06-16	2.00	A
USGS	07232500	1940-06-17	1.00	A
USGS	07232500	1940-06-18	1.00	A
USGS	07232500	1940-06-19	1.00	A
USGS	07232500	1940-06-20	1.00	A
USGS	07232500	1940-06-21	1.00	A
USGS	07232500	1940-06-22	1.00	A
USGS	07232500	1940-06-23	1.00	A
USGS	07232500	1940-06-24	1.00	A
USGS	07232500	1940-06-25	1.00	A
USGS	07232500	1940-06-26	0.00	A
USGS	07232500	1940-06-27	0.00	A
USGS	07232500	1940-06-28	0.00	A
USGS	07232500	1940-06-29	0.00	A
USGS	07232500	1940-06-30	0.00	A
USGS	07232500	1940-07-01	0.00	A
USGS	07232500	1940-07-02	0.00	A
USGS	07232500	1940-07-03	0.00	A
USGS	07232500	1940-07-04	0.00	A
USGS	07232500	1940-07-05	0.00	A
USGS	07232500	1940-07-06	0.00	A
USGS	07232500	1940-07-07	0.00	A
USGS	07232500	1940-07-08	1.00	A
USGS	07232500	1940-07-09	0.00	A
USGS	07232500	1940-07-10	0.00	A
USGS	07232500	1940-07-11	0.00	A
USGS	07232500	1940-07-12	0.00	A
USGS	07232500	1940-07-13	0.00	A
USGS	07232500	1940-07-14	0.00	A
USGS	07232500	1940-07-15	0.00	A
USGS	07232500	1940-07-16	0.00	A
USGS	07232500	1940-07-17	0.00	A
USGS	07232500	1940-07-18	0.00	A
USGS	07232500	1940-07-19	0.00	A
USGS	07232500	1940-07-20	0.00	A
USGS	07232500	1940-07-21	0.00	A
USGS	07232500	1940-07-22	0.00	A
USGS	07232500	1940-07-23	0.00	A
USGS	07232500	1940-07-24	0.00	A
USGS	07232500	1940-07-25	0.00	A
USGS	07232500	1940-07-26	0.00	A
USGS	07232500	1940-07-27	0.00	A
USGS	07232500	1940-07-28	0.00	A
USGS	07232500	1940-07-29	0.00	A
USGS	07232500	1940-07-30	0.00	A
USGS	07232500	1940-07-31	0.00	A
USGS	07232500	1940-08-01	0.00	A
USGS	07232500	1940-08-02	0.00	A
USGS	07232500	1940-08-03	0.00	A
USGS	07232500	1940-08-04	0.00	A
USGS	07232500	1940-08-05	0.00	A
USGS	07232500	1940-08-06	0.00	A
USGS	07232500	1940-08-07	942	A
USGS	07232500	1940-08-08	355	A
USGS	07232500	1940-08-09	25.0	A
USGS	07232500	1940-08-10	2.00	A
USGS	07232500	1940-08-11	4.00	A
USGS	07232500	1940-08-12	15.0	A
USGS	07232500	1940-08-13	4.00	A
USGS	07232500	1940-08-14	2.00	A
USGS	07232500	1940-08-15	1.00	A
USGS	07232500	1940-08-16	1.00	A
USGS	07232500	1940-08-17	3.00	A
USGS	07232500	1940-08-18	14.0	A
USGS	07232500	1940-08-19	2.00	A
USGS	07232500	1940-08-20	2.00	A
USGS	07232500	1940-08-21	1.00	A
USGS	07232500	1940-08-22	1.00	A
USGS	07232500	1940-08-23	0.00	A
USGS	07232500	1940-08-24	0.00	A
USGS	07232500	1940-08-25	0.00	A
USGS	07232500	1940-08-26	0.00	A
USGS	07232500	1940-08-27	0.00	A
USGS	07232500	1940-08-28	0.00	A
USGS	07232500	1940-08-29	0.00	A
USGS	07232500	1940-08-30	0.00	A
USGS	07232500	1940-08-31	0.00	A
USGS	07232500	1940-09-01	0.00	A
USGS	07232500	1940-09-02	180	A
USGS	07232500	1940-09-03	951	A
USGS	07232500	1940-09-04	19.0	A
USGS	07232500	1940-09-05	10.0	A
USGS	07232500	1940-09-06	12.0	A
USGS	07232500	1940-09-07	4.00	A
USGS	07232500	1940-09-08	3.00	A
USGS	07232500	1940-09-09	2.00	A
USGS	07232500	1940-09-10	1.00	A
USGS	07232500	1940-09-11	2.00	A
USGS	07232500	1940-09-12	2.00	A
USGS	07232500	1940-09-13	1.00	A
USGS	07232500	1940-09-14	1.00	A
USGS	07232500	1940-09-15	1.00	A
USGS	07232500	1940-09-16	1.00	A
USGS	07232500	1940-09-17	1.00	A
USGS	07232500	1940-09-18	0.00	A
USGS	07232500	1940-09-19	0.00	A
USGS	07232500	1940-09-20	0.00	A
USGS	07232500	1940-09-21	0.00	A
USGS	07232500	1940-09-22	1.00	A
USGS	07232500	1940-09-23	1.00	A
USGS	07232500	1940-09-24	1.00	A
USGS	07232500	1940-09-25	1.00	A
USGS	07232500	1940-09-26	1.00	A
USGS	07232500	1940-09-27	1.00	A
USGS	07232500	1940-09-28	2.00	A
USGS	07232500	1940-09-29	2.00	A
USGS	07232500	1940-09-30	1.00	A
USGS	07232500	1940-10-01	1.00	A
USGS	07232500	1940-10-02	1.00	A
USGS	07232500	1940-10-03	1.00	A
USGS	07232500	1940-10-04	1.00	A
USGS	07232500	1940-10-05	1.00	A
USGS	07232500	1940-10-06	1.00	A
USGS	07232500	1940-10-07	1.00	A
USGS	07232500	1940-10-08	1.00	A
USGS	07232500	1940-10-09	1.00	A
USGS	07232500	1940-10-10	1.00	A
USGS	07232500	1940-10-11	1.00	A
USGS	07232500	1940-10-12	1.00	A
USGS	07232500	1940-10-13	1.00	A
USGS	07232500	1940-10-14	1.00	A
USGS	07232500	1940-10-15	1.00	A
USGS	07232500	1940-10-16	1.00	A
USGS	07232500	1940-10-17	1.00	A
USGS	07232500	1940-10-18	1.00	A
USGS	07232500	1940-10-19	1.00	A
USGS	07232500	1940-10-20	1.00	A
USGS	07232500	1940-10-21	1.00	A
USGS	07232500	1940-10-22	1.00	A
USGS	07232500	1940-10-23	1.00	A
USGS	07232500	1940-10-24	1.00	A
USGS	07232500	1940-10-25	1.00	A
USGS	07232500	1940-10-26	1.00	A
USGS	07232500	1940-10-27	1.00	A
USGS	07232500	1940-10-28	1.00	A
USGS	07232500	1940-10-29	1.00	A
USGS	07232500	1940-10-30	1.00	A
USGS	07232500	1940-10-31	1.00	A
USGS	07232500	1940-11-01	1.00	A
USGS	07232500	1940-11-02	1.00	A
USGS	07232500	1940-11-03	1.00	A
USGS	07232500	1940-11-04	1.00	A
USGS	07232500	1940-11-05	1.00	A
USGS	07232500	1940-11-06	1.00	A
USGS	07232500	1940-11-07	1.00	A
USGS	07232500	1940-11-08	1.00	A
USGS	07232500	1940-11-09	1.00	A
USGS	07232500	1940-11-10	1.00	A
USGS	07232500	1940-11-11	2.00	A
USGS	07232500	1940-11-12	1.00	A
USGS	07232500	1940-11-13	2.00	A
USGS	07232500	1940-11-14	2.00	A
USGS	07232500	1940-11-15	2.00	A
USGS	07232500	1940-11-16	4.00	A
USGS	07232500	1940-11-17	3.00	A
USGS	07232500	1940-11-18	3.00	A
USGS	07232500	1940-11-19	4.00	A
USGS	07232500	1940-11-20	7.00	A
USGS	07232500	1940-11-21	13.0	A
USGS	07232500	1940-11-22	9.00	A
USGS	07232500	1940-11-23	10.0	A
USGS	07232500	1940-11-24	22.0	A
USGS	07232500	1940-11-25	23.0	A
USGS	07232500	1940-11-26	11.0	A
USGS	07232500	1940-11-27	15.0	A
USGS	07232500	1940-11-28	11.0	A
USGS	07232500	1940-11-29	10.0	A
USGS	07232500	1940-11-30	8.00	A
USGS	07232500	1940-12-01	7.00	A
USGS	07232500	1940-12-02	6.00	A
USGS	07232500	1940-12-03	5.00	A
USGS	07232500	1940-12-04	4.00	A
USGS	07232500	1940-12-05	4.00	A
USGS	07232500	1940-12-06	5.00	A
USGS	07232500	1940-12-07	5.00	A
USGS	07232500	1940-12-08	5.00	A
USGS	07232500	1940-12-09	6.00	A
USGS	07232500	1940-12-10	6.00	A
USGS	07232500	1940-12-11	7.00	A
USGS	07232500	1940-12-12	7.00	A
USGS	07232500	1940-12-13	7.00	A
USGS	07232500	1940-12-14	7.00	A
USGS	07232500	1940-12-15	7.00	A
USGS	07232500	1940-12-16	7.00	A
USGS	07232500	1940-12-17	7.00	A
USGS	07232500	1940-12-18	7.00	A
USGS	07232500	1940-12-19	7.00	A
USGS	07232500	1940-12-20	7.00	A
USGS	07232500	1940-12-21	10.0	A
USGS	07232500	1940-12-22	9.00	A
USGS	07232500	1940-12-23	9.00	A
USGS	07232500	1940-12-24	9.00	A
USGS	07232500	1940-12-25	9.00	A
USGS	07232500	1940-12-26	10.0	A
USGS	07232500	1940-12-27	8.00	A
USGS	07232500	1940-12-28	8.00	A
USGS	07232500	1940-12-29	7.00	A
USGS	07232500	1940-12-30	9.00	A
USGS	07232500	1940-12-31	8.00	A
USGS	07232500	1941-01-01	7.00	A
USGS	07232500	1941-01-02	6.00	A
USGS	07232500	1941-01-03	7.00	A
USGS	07232500	1941-01-04	8.00	A
USGS	07232500	1941-01-05	9.00	A
USGS	07232500	1941-01-06	10.0	A
USGS	07232500	1941-01-07	11.0	A
USGS	07232500	1941-01-08	12.0	A
USGS	07232500	1941-01-09	11.0	A
USGS	07232500	1941-01-10	9.00	A
USGS	07232500	1941-01-11	9.00	A
USGS	07232500	1941-01-12	10.0	A
USGS	07232500	1941-01-13	10.0	A
USGS	07232500	1941-01-14	10.0	A
USGS	07232500	1941-01-15	9.00	A
USGS	07232500	1941-01-16	6.00	A
USGS	07232500	1941-01-17	3.00	A
USGS	07232500	1941-01-18	12.0	A
USGS	07232500	1941-01-19	7.00	A
USGS	07232500	1941-01-20	5.00	A
USGS	07232500	1941-01-21	4.00	A
USGS	07232500	1941-01-22	7.00	A
USGS	07232500	1941-01-23	7.00	A
USGS	07232500	1941-01-24	13.0	A
USGS	07232500	1941-01-25	9.00	A
USGS	07232500	1941-01-26	7.00	A
USGS	07232500	1941-01-27	7.00	A
USGS	07232500	1941-01-28	7.00	A
USGS	07232500	1941-01-29	7.00	A
USGS	07232500	1941-01-30	7.00	A
USGS	07232500	1941-01-31	7.00	A
USGS	07232500	1941-02-01	7.00	A
USGS	07232500	1941-02-02	8.00	A
USGS	07232500	1941-02-03	8.00	A
USGS	07232500	1941-02-04	8.00	A
USGS	07232500	1941-02-05	7.00	A
USGS	07232500	1941-02-06	8.00	A
USGS	07232500	1941-02-07	9.00	A
USGS	07232500	1941-02-08	11.0	A
USGS	07232500	1941-02-09	9.00	A
USGS	07232500	1941-02-10	7.00	A
USGS	07232500	1941-02-11	7.00	A
USGS	07232500	1941-02-12	6.00	A
USGS	07232500	1941-02-13	5.00	A
USGS	07232500	1941-02-14	4.00	A
USGS	07232500	1941-02-15	4.00	A
USGS	07232500	1941-02-16	4.00	A
USGS	07232500	1941-02-17	5.00	A
USGS	07232500	1941-02-18	5.00	A
USGS	07232500	1941-02-19	6.00	A
USGS	07232500	1941-02-20	6.00	A
USGS	07232500	1941-02-21	6.00	A
USGS	07232500	1941-02-22	9.00	A
USGS	07232500	1941-02-23	9.00	A
USGS	07232500	1941-02-24	11.0	A
USGS	07232500	1941-02-25	11.0	A
USGS	07232500	1941-02-26	12.0	A
USGS	07232500	1941-02-27	10.0	A
USGS	07232500	1941-02-28	9.00	A
USGS	07232500	1941-03-01	8.00	A
USGS	07232500	1941-03-02	7.00	A
USGS	07232500	1941-03-03	6.00	A
USGS	07232500	1941-03-04	5.00	A
USGS	07232500	1941-03-05	6.00	A
USGS	07232500	1941-03-06	7.00	A
USGS	07232500	1941-03-07	6.00	A
USGS	07232500	1941-03-08	6.00	A
USGS	07232500	1941-03-09	5.00	A
USGS	07232500	1941-03-10	6.00	A
USGS	07232500	1941-03-11	6.00	A
USGS	07232500	1941-03-12	7.00	A
USGS	07232500	1941-03-13	7.00	A
USGS	07232500	1941-03-14	7.00	A
USGS	07232500	1941-03-15	7.00	A
